Application_ID,Gender,Age,Education,Marital_Status,Employment_Type,Monthly_Income,Loan_Amount,Loan_Term,Credit_Score,Existing_Debt,Approval_Status,Application_Date,EMI
APP116414,Female,21.0,Not Graduate,Single,Self-Employed,12193.0,1524692.0,12.0,593.0,656947.0,Rejected,2021-01-31,134044.6499324982
APP116415,Female,39.0,Not Graduate,Married,Salaried,67970.0,792972.0,60.0,681.0,771978.0,Approved,2019-04-03,16848.31153878387
APP116416,Female,53.0,Not Graduate,Married,Self-Employed,174161.0,1510131.0,24.0,479.0,804254.0,Rejected,2021-06-15,69684.88375500034
APP116417,Male,53.0,Not Graduate,Married,Self-Employed,195474.0,1344355.0,24.0,508.0,489781.0,Rejected,2022-12-29,62035.16244647218
APP116418,Female,47.0,Graduate,Married,Self-Employed,153394.0,524365.0,60.0,769.0,496944.0,Approved,2023-08-14,11141.206600024218
APP116419,Female,28.0,Graduate,Married,Salaried,28620.0,2616252.0,12.0,340.0,955978.0,Rejected,2018-05-09,230010.11579728776
APP116420,Female,65.0,Graduate,Single,Self-Employed,105319.0,100171.0,36.0,645.0,358196.0,Approved,2023-04-19,3232.236408393905
APP116421,Female,63.0,Graduate,Married,Self-Employed,22950.0,1993467.0,60.0,644.0,950062.0,Rejected,2019-01-09,42355.28247943794
APP116422,Female,44.0,Graduate,Single,Salaried,140887.0,230542.0,60.0,302.0,285153.0,Approved,2021-04-09,4898.336181825223
APP116423,Female,36.0,Not Graduate,Married,Self-Employed,101348.0,2798306.0,48.0,535.0,959752.0,Approved,2020-06-06,70972.26940095387
APP116424,Female,76.0,Not Graduate,Married,Self-Employed,21355.0,2870985.0,12.0,738.0,192755.0,Rejected,2020-02-11,252405.19349904987
APP116425,Female,85.0,Graduate,Single,Salaried,103076.0,2674346.0,72.0,476.0,608401.0,Approved,2020-02-04,49544.5001522808
APP116426,Female,71.0,Graduate,Married,Salaried,44155.0,2124954.0,12.0,403.0,948882.0,Approved,2023-07-09,186817.2162329584
APP116427,Male,34.0,Not Graduate,Married,Self-Employed,117161.0,2786950.0,36.0,802.0,740883.0,Approved,2024-12-19,89927.03734986567
APP116428,Female,67.0,Graduate,Single,Salaried,109229.0,1820206.0,12.0,413.0,982954.0,Approved,2021-06-26,160025.02543138733
APP116429,Male,57.0,Not Graduate,Married,Self-Employed,79753.0,2305435.0,48.0,844.0,443066.0,Rejected,2022-09-26,58471.78754088655
APP116430,Male,28.0,Graduate,Single,Salaried,177346.0,2075780.0,60.0,669.0,196990.0,Rejected,2024-02-09,44104.19047075658
APP116431,Male,31.0,Graduate,Married,Salaried,56144.0,1846569.0,12.0,849.0,511020.0,Rejected,2023-10-09,162342.7519664321
APP116432,Male,30.0,Graduate,Married,Self-Employed,130034.0,1524692.0,12.0,780.0,540447.0,Rejected,2019-11-30,134044.6499324982
APP116433,Male,45.0,Not Graduate,Single,Salaried,196676.0,1136305.0,12.0,839.0,828998.0,Rejected,2020-07-07,99899.26223889636
APP116434,Female,61.0,Graduate,Married,Salaried,68388.0,1477109.0,36.0,587.0,743647.0,Rejected,2019-05-27,47662.15260870225
APP116435,Female,80.0,Graduate,Married,Salaried,114998.0,221556.0,12.0,436.0,920912.0,Approved,2018-05-09,19478.292311132067
APP116436,Male,78.0,Graduate,Single,Salaried,80551.0,1524692.0,24.0,488.0,960787.0,Rejected,2021-10-24,70356.80002740092
APP116437,Male,34.0,Not Graduate,Single,Salaried,95121.0,2396414.0,72.0,445.0,193416.0,Approved,2018-06-30,44395.57700758534
APP116438,Female,67.0,Not Graduate,Single,Salaried,46106.0,673877.0,36.0,745.0,495936.0,Rejected,2023-03-01,21744.115304621693
APP116439,Male,43.0,Graduate,Married,Self-Employed,56729.0,2137915.0,72.0,315.0,505146.0,Approved,2019-07-26,39606.66646838644
APP116440,Female,24.0,Not Graduate,Married,Self-Employed,49912.0,1362086.0,36.0,530.0,391166.0,Rejected,2022-12-29,43950.683936105466
APP116441,Female,33.0,Graduate,Married,Self-Employed,28923.0,588150.0,12.0,336.0,822409.0,Rejected,2023-05-31,51707.7290743303
APP116442,Female,34.0,Graduate,Single,Salaried,103076.0,309783.0,48.0,480.0,121016.0,Approved,2021-07-31,7856.8971841663115
APP116443,Female,52.0,Not Graduate,Married,Self-Employed,185871.0,2710579.0,60.0,460.0,450339.0,Approved,2019-03-06,57591.793206425
APP116444,Male,40.0,Not Graduate,Married,Salaried,97927.0,2398882.0,48.0,576.0,220738.0,Rejected,2023-12-04,60841.844875113384
APP116445,Female,86.0,Not Graduate,Married,Self-Employed,135647.0,2796969.0,48.0,570.0,478779.0,Approved,2024-07-26,70938.35962690161
APP116446,Female,26.0,Graduate,Married,Self-Employed,181457.0,2551477.0,60.0,514.0,357485.0,Approved,2024-02-14,54211.345898772786
APP116447,Male,35.0,Graduate,Married,Salaried,41696.0,343234.0,36.0,747.0,734016.0,Approved,2020-06-11,11075.195729289651
APP116448,Female,65.0,Not Graduate,Married,Self-Employed,13951.0,2988980.0,36.0,512.0,136282.0,Approved,2020-06-26,96445.97717863668
APP116449,Male,89.0,Graduate,Married,Self-Employed,73900.0,1072033.0,48.0,594.0,542497.0,Rejected,2020-04-05,27189.526407302412
APP116450,Male,83.0,Not Graduate,Married,Salaried,153918.0,2261208.0,36.0,694.0,154642.0,Rejected,2023-01-19,72962.82182020311
APP116451,Female,40.0,Not Graduate,Single,Salaried,73908.0,1188463.0,36.0,651.0,977606.0,Approved,2019-09-11,38348.358093949806
APP116452,Female,27.0,Graduate,Married,Salaried,97897.0,1705062.0,36.0,724.0,908610.0,Approved,2020-02-10,55017.55473109911
APP116453,Female,55.0,Graduate,Single,Self-Employed,33612.0,2545398.0,24.0,696.0,212788.0,Rejected,2019-12-21,117457.20320966218
APP116454,Female,76.0,Graduate,Single,Salaried,181260.0,2312593.0,24.0,595.0,529768.0,Rejected,2022-03-23,106714.43363365662
APP116455,Female,85.0,Graduate,Married,Self-Employed,198659.0,291286.0,60.0,536.0,964875.0,Approved,2021-12-25,6188.966665766507
APP116456,Female,60.0,Graduate,Married,Salaried,24231.0,548099.0,36.0,328.0,172168.0,Rejected,2024-11-08,17685.613033755188
APP116457,Female,29.0,Graduate,Single,Salaried,63801.0,488597.0,48.0,395.0,696192.0,Rejected,2019-11-15,12392.082178467206
APP116458,Female,70.0,Graduate,Single,Self-Employed,118249.0,2156393.0,72.0,487.0,577746.0,Approved,2018-06-25,39948.986898807125
APP116459,Male,31.0,Graduate,Single,Self-Employed,151085.0,1200083.0,12.0,651.0,34723.0,Approved,2018-05-15,105506.36169465192
APP116460,Female,69.0,Graduate,Single,Salaried,120484.0,614988.0,48.0,365.0,156221.0,Approved,2021-09-03,15597.684461368348
APP116461,Female,89.0,Graduate,Single,Salaried,103076.0,363651.0,72.0,620.0,198669.0,Approved,2020-12-21,6736.939432996727
APP116462,Male,78.0,Graduate,Married,Self-Employed,126298.0,1093292.0,48.0,693.0,391676.0,Approved,2023-12-16,27728.7095685417
APP116463,Female,58.0,Graduate,Single,Self-Employed,130335.0,2376181.0,24.0,624.0,369165.0,Rejected,2018-03-22,109648.69720960662
APP116464,Female,38.0,Not Graduate,Married,Self-Employed,61812.0,1721792.0,60.0,633.0,198295.0,Approved,2018-09-10,36582.99160750412
APP116465,Female,53.0,Graduate,Married,Salaried,124230.0,2365182.0,24.0,360.0,492925.0,Rejected,2019-04-07,109141.14916482028
APP116466,Male,73.0,Graduate,Single,Self-Employed,8158.0,2981582.0,60.0,774.0,953258.0,Approved,2021-06-26,63349.80606431285
APP116467,Male,52.0,Graduate,Married,Self-Employed,80279.0,2139967.0,24.0,821.0,237198.0,Approved,2021-06-04,98748.61957971648
APP116468,Female,61.0,Graduate,Single,Self-Employed,14081.0,2582217.0,48.0,570.0,163084.0,Approved,2024-09-03,65491.69410912276
APP116469,Female,56.0,Not Graduate,Single,Self-Employed,131123.0,2240654.0,60.0,589.0,98859.0,Rejected,2021-12-27,47607.27572048223
APP116470,Female,32.0,Not Graduate,Single,Self-Employed,18950.0,1922191.0,48.0,307.0,908727.0,Rejected,2023-08-16,48751.729615020275
APP116471,Female,29.0,Graduate,Single,Self-Employed,107184.0,479795.0,60.0,844.0,835626.0,Rejected,2022-03-27,10194.225817242988
APP116472,Male,25.0,Not Graduate,Married,Salaried,175284.0,1786806.0,24.0,379.0,76976.0,Approved,2020-06-07,82452.03124943275
APP116473,Male,84.0,Not Graduate,Married,Self-Employed,68224.0,2350203.0,24.0,753.0,846128.0,Approved,2022-11-28,108449.94431321062
APP116474,Male,18.0,Graduate,Single,Self-Employed,27557.0,620924.0,24.0,570.0,37966.0,Approved,2019-04-29,28652.49224119618
APP116475,Female,59.0,Graduate,Married,Salaried,104180.0,64476.0,60.0,708.0,458562.0,Approved,2022-10-25,1369.9244548037368
APP116476,Female,48.0,Graduate,Married,Salaried,192131.0,1503163.0,36.0,321.0,815690.0,Approved,2022-06-29,48502.841903850494
APP116477,Male,53.0,Graduate,Married,Self-Employed,154461.0,2407377.0,12.0,692.0,496944.0,Rejected,2019-09-24,211646.68485211945
APP116478,Female,47.0,Not Graduate,Single,Salaried,14520.0,902104.0,60.0,386.0,88490.0,Rejected,2020-01-28,19167.044022214006
APP116479,Female,60.0,Graduate,Married,Self-Employed,18194.0,645009.0,60.0,429.0,858869.0,Approved,2021-09-30,13704.535062170475
APP116480,Male,43.0,Graduate,Married,Self-Employed,191740.0,1524692.0,36.0,570.0,131027.0,Approved,2021-07-09,49197.52217694662
APP116481,Male,29.0,Not Graduate,Married,Salaried,30099.0,2093352.0,72.0,684.0,171540.0,Approved,2024-08-07,38781.09955958478
APP116482,Male,76.0,Graduate,Married,Self-Employed,147883.0,2938516.0,24.0,658.0,145521.0,Approved,2018-03-02,135597.60436161404
APP116483,Male,86.0,Not Graduate,Single,Salaried,110156.0,1272815.0,48.0,319.0,496944.0,Approved,2019-07-19,32281.876634497836
APP116484,Female,53.0,Graduate,Single,Self-Employed,124767.0,1846045.0,12.0,413.0,527278.0,Rejected,2019-07-15,162296.68404152358
APP116485,Female,28.0,Not Graduate,Married,Self-Employed,31997.0,972128.0,36.0,722.0,469480.0,Rejected,2023-08-23,31367.836152370946
APP116486,Male,64.0,Not Graduate,Married,Self-Employed,65345.0,2859081.0,48.0,412.0,299389.0,Approved,2023-10-29,72513.68040920064
APP116487,Female,40.0,Graduate,Single,Self-Employed,103879.0,1381553.0,48.0,570.0,551957.0,Rejected,2021-04-07,35039.75323202538
APP116488,Female,60.0,Graduate,Married,Self-Employed,42095.0,1801250.0,60.0,570.0,585229.0,Approved,2020-05-24,38271.23928617208
APP116489,Male,56.0,Not Graduate,Married,Salaried,111181.0,1380131.0,12.0,650.0,93948.0,Approved,2022-09-04,121335.44135864075
APP116490,Male,53.0,Graduate,Married,Self-Employed,131168.0,648987.0,36.0,552.0,542907.0,Approved,2018-05-05,20940.985015367078
APP116491,Male,72.0,Not Graduate,Married,Salaried,149347.0,2127796.0,12.0,720.0,36017.0,Approved,2021-09-14,187067.07318446605
APP116492,Female,35.0,Not Graduate,Single,Self-Employed,142868.0,231993.0,72.0,710.0,496944.0,Rejected,2018-06-09,4297.8646831143315
APP116493,Male,59.0,Not Graduate,Married,Salaried,99333.0,1176105.0,36.0,601.0,737260.0,Approved,2019-07-26,37949.600194608356
APP116494,Female,43.0,Not Graduate,Single,Salaried,136196.0,1339079.0,36.0,570.0,927529.0,Approved,2023-02-16,43208.31276033685
APP116495,Female,35.0,Not Graduate,Single,Salaried,122973.0,1570842.0,60.0,453.0,788679.0,Rejected,2021-01-01,33375.75020833817
APP116496,Male,58.0,Graduate,Married,Salaried,17627.0,249880.0,12.0,618.0,516622.0,Approved,2022-06-02,21968.421901034868
APP116497,Male,59.0,Graduate,Married,Salaried,101241.0,1639018.0,48.0,530.0,563392.0,Rejected,2018-04-21,41569.73077605259
APP116498,Male,50.0,Graduate,Married,Self-Employed,103076.0,1974745.0,24.0,733.0,496944.0,Rejected,2024-06-10,91124.4625603793
APP116499,Male,60.0,Graduate,Married,Self-Employed,103076.0,2981231.0,60.0,795.0,496944.0,Approved,2020-09-11,63342.3483516192
APP116500,Female,31.0,Graduate,Single,Self-Employed,131027.0,2418004.0,24.0,847.0,381300.0,Approved,2018-01-30,111578.61646382058
APP116501,Male,72.0,Graduate,Married,Salaried,165274.0,768555.0,24.0,590.0,368001.0,Rejected,2024-11-25,35464.913861330104
APP116502,Female,75.0,Not Graduate,Single,Self-Employed,86152.0,2096601.0,60.0,750.0,455260.0,Approved,2022-11-22,44546.575188689894
APP116503,Female,27.0,Not Graduate,Married,Self-Employed,63983.0,2919513.0,12.0,457.0,950903.0,Approved,2023-07-29,256671.5756745478
APP116504,Female,45.0,Not Graduate,Single,Self-Employed,77958.0,744573.0,36.0,518.0,647311.0,Rejected,2024-06-28,24025.276370477233
APP116505,Female,31.0,Graduate,Married,Self-Employed,195732.0,217731.0,60.0,545.0,387987.0,Rejected,2022-10-13,4626.140292029165
APP116506,Male,43.0,Graduate,Married,Salaried,98321.0,794190.0,36.0,700.0,555851.0,Approved,2018-07-23,25626.277397473874
APP116507,Male,53.0,Not Graduate,Married,Self-Employed,56509.0,934622.0,48.0,439.0,494497.0,Approved,2020-06-22,23704.428454950354
APP116508,Male,34.0,Graduate,Single,Self-Employed,193870.0,761750.0,60.0,332.0,235764.0,Rejected,2022-01-17,16184.936308808652
APP116509,Female,51.0,Graduate,Single,Self-Employed,66464.0,2718784.0,60.0,570.0,656310.0,Rejected,2024-07-25,57766.12520828095
APP116510,Female,31.0,Not Graduate,Married,Salaried,142257.0,2625178.0,72.0,661.0,616477.0,Rejected,2023-08-21,48633.62176052172
APP116511,Female,43.0,Graduate,Single,Self-Employed,108810.0,143171.0,72.0,796.0,649756.0,Approved,2022-03-15,2652.362720194842
APP116512,Female,51.0,Graduate,Married,Self-Employed,44606.0,1480876.0,24.0,614.0,368865.0,Rejected,2018-12-03,68334.9139349963
APP116513,Female,41.0,Graduate,Married,Salaried,194676.0,2998266.0,36.0,342.0,326880.0,Approved,2019-02-14,96745.61027891866
APP116514,Female,87.0,Not Graduate,Married,Self-Employed,94198.0,1524692.0,12.0,314.0,992341.0,Approved,2020-03-26,134044.6499324982
APP116515,Female,37.0,Not Graduate,Married,Self-Employed,159723.0,2677526.0,48.0,494.0,251024.0,Approved,2019-06-10,67908.97657370509
APP116516,Female,56.0,Not Graduate,Single,Self-Employed,19920.0,1824118.0,72.0,414.0,807032.0,Rejected,2021-01-14,33793.31415186298
APP116517,Female,53.0,Graduate,Single,Self-Employed,103076.0,2305866.0,36.0,646.0,891437.0,Approved,2020-12-18,74403.80986590551
APP116518,Male,51.0,Not Graduate,Married,Salaried,12120.0,2376911.0,72.0,692.0,442803.0,Approved,2018-02-27,44034.26759344449
APP116519,Female,39.0,Graduate,Single,Self-Employed,143821.0,2765325.0,24.0,466.0,857524.0,Rejected,2020-09-08,127605.7184242932
APP116520,Male,88.0,Graduate,Single,Salaried,72884.0,2059518.0,36.0,754.0,8884.0,Rejected,2023-06-12,66454.85283507801
APP116521,Female,50.0,Not Graduate,Married,Self-Employed,64684.0,2363837.0,12.0,683.0,973668.0,Approved,2018-06-01,207818.82712212484
APP116522,Male,23.0,Graduate,Married,Self-Employed,102492.0,83650.0,60.0,741.0,789866.0,Rejected,2023-07-19,1777.3152900975958
APP116523,Female,33.0,Graduate,Married,Self-Employed,169971.0,1674306.0,60.0,336.0,2137.0,Approved,2021-09-12,35574.05444234483
APP116524,Female,89.0,Graduate,Married,Salaried,17501.0,234738.0,60.0,689.0,521355.0,Rejected,2024-03-18,4987.488781433705
APP116525,Male,40.0,Not Graduate,Married,Self-Employed,38731.0,1847999.0,24.0,535.0,747779.0,Rejected,2022-10-12,85275.77772680442
APP116526,Female,35.0,Not Graduate,Single,Salaried,49690.0,1904680.0,12.0,686.0,67990.0,Rejected,2019-10-20,167451.6320892552
APP116527,Male,31.0,Graduate,Married,Salaried,36894.0,2111388.0,36.0,696.0,539824.0,Rejected,2020-07-29,68128.55183482237
APP116528,Female,67.0,Graduate,Married,Self-Employed,57774.0,2164728.0,48.0,381.0,686870.0,Approved,2021-06-26,54903.09451353357
APP116529,Male,78.0,Graduate,Single,Self-Employed,151836.0,1880911.0,36.0,301.0,332341.0,Rejected,2024-03-12,60691.70733194825
APP116530,Male,53.0,Graduate,Single,Self-Employed,23834.0,1648216.0,12.0,570.0,719801.0,Approved,2024-10-08,144904.37198669795
APP116531,Female,32.0,Graduate,Married,Salaried,103076.0,2002294.0,48.0,368.0,716666.0,Approved,2024-08-06,50783.34863589383
APP116532,Male,22.0,Not Graduate,Married,Self-Employed,168520.0,954285.0,60.0,592.0,423102.0,Approved,2018-03-24,20275.736062292697
APP116533,Female,70.0,Graduate,Single,Self-Employed,103076.0,2783168.0,12.0,673.0,986630.0,Approved,2019-05-21,244684.6840301721
APP116534,Male,65.0,Graduate,Married,Salaried,52494.0,863754.0,36.0,726.0,953003.0,Approved,2023-09-01,27870.91200742599
APP116535,Male,28.0,Not Graduate,Married,Salaried,135757.0,726595.0,24.0,500.0,167657.0,Approved,2021-06-26,33528.6727522079
APP116536,Male,19.0,Not Graduate,Single,Self-Employed,87617.0,2341350.0,12.0,302.0,406565.0,Approved,2021-06-12,205841.8625659836
APP_MISSING_496,Male,41.0,Graduate,Married,Self-Employed,86637.0,1725800.0,72.0,442.0,83122.0,Rejected,2024-06-21,31971.89083342477
APP116538,Female,85.0,Not Graduate,Single,Self-Employed,66181.0,2334229.0,60.0,356.0,622366.0,Approved,2023-06-24,49595.46792933916
APP116539,Male,29.0,Graduate,Married,Self-Employed,106670.0,1783127.0,72.0,598.0,846198.0,Approved,2021-05-16,33033.92153559637
APP116540,Male,76.0,Not Graduate,Married,Self-Employed,57650.0,2018678.0,24.0,494.0,162250.0,Rejected,2022-01-12,93151.74760916541
APP116541,Female,84.0,Graduate,Married,Salaried,29627.0,2696688.0,48.0,608.0,376479.0,Approved,2021-06-26,68394.97439748172
APP116542,Male,49.0,Graduate,Single,Self-Employed,141192.0,1807931.0,60.0,505.0,864521.0,Approved,2023-04-03,38413.19079188807
APP116543,Male,53.0,Graduate,Married,Self-Employed,80818.0,955399.0,48.0,571.0,335299.0,Rejected,2024-05-03,24231.386850974097
APP116544,Male,38.0,Not Graduate,Married,Salaried,158351.0,1657190.0,60.0,596.0,473308.0,Rejected,2024-06-17,35210.390025066765
APP116545,Male,87.0,Not Graduate,Married,Self-Employed,14571.0,2767763.0,36.0,468.0,5411.0,Approved,2023-03-14,89307.92682917751
APP116546,Male,83.0,Graduate,Married,Self-Employed,141191.0,2460124.0,24.0,705.0,505406.0,Approved,2023-10-10,113522.24076115679
APP116547,Female,26.0,Not Graduate,Single,Self-Employed,166763.0,1873888.0,12.0,489.0,298590.0,Rejected,2022-09-24,164744.52608966874
APP116548,Male,61.0,Graduate,Married,Salaried,158082.0,1887607.0,48.0,300.0,96168.0,Rejected,2019-12-18,47874.59002951297
APP116549,Male,76.0,Not Graduate,Married,Self-Employed,108046.0,772549.0,48.0,697.0,735116.0,Rejected,2021-02-14,19593.83846993056
APP116550,Female,41.0,Graduate,Married,Self-Employed,148865.0,1134660.0,48.0,310.0,777579.0,Rejected,2023-12-31,28777.908920070327
APP116551,Male,80.0,Graduate,Single,Self-Employed,85968.0,974965.0,36.0,335.0,963416.0,Rejected,2022-07-27,31459.378162439865
APP116552,Female,58.0,Not Graduate,Single,Self-Employed,160399.0,2556816.0,36.0,555.0,128931.0,Approved,2021-01-16,82501.26049219904
APP116553,Male,53.0,Not Graduate,Married,Self-Employed,126446.0,1753074.0,72.0,674.0,75725.0,Rejected,2019-01-31,32477.164532921135
APP116554,Male,19.0,Graduate,Married,Salaried,62635.0,2389808.0,36.0,671.0,76679.0,Approved,2018-07-02,77112.38209333061
APP116555,Female,45.0,Not Graduate,Married,Self-Employed,186556.0,974790.0,60.0,570.0,596620.0,Approved,2024-07-23,20711.406714097255
APP116556,Male,33.0,Graduate,Married,Salaried,124365.0,309977.0,72.0,521.0,13417.0,Approved,2020-03-11,5742.583616220019
APP116557,Male,76.0,Not Graduate,Single,Salaried,49328.0,1524692.0,72.0,827.0,429201.0,Approved,2020-09-19,28246.196650015114
APP116558,Female,18.0,Graduate,Married,Self-Employed,50024.0,1286480.0,36.0,661.0,875307.0,Rejected,2020-10-26,41511.09098112818
APP116559,Female,18.0,Not Graduate,Married,Salaried,50436.0,1524692.0,72.0,570.0,680288.0,Rejected,2019-01-21,28246.196650015114
APP116560,Female,48.0,Graduate,Single,Salaried,71997.0,2278807.0,72.0,598.0,874103.0,Approved,2023-02-23,42216.808804290304
APP116561,Male,39.0,Graduate,Single,Self-Employed,31862.0,1373690.0,24.0,318.0,961335.0,Rejected,2022-05-10,63388.82386058323
APP116562,Male,76.0,Graduate,Married,Salaried,40719.0,1406389.0,24.0,501.0,426639.0,Approved,2023-06-07,64897.71680689369
APP116563,Male,45.0,Graduate,Married,Self-Employed,122462.0,1027604.0,72.0,394.0,495173.0,Rejected,2019-06-09,19037.225001732895
APP116564,Female,44.0,Graduate,Married,Self-Employed,27919.0,238199.0,60.0,436.0,314567.0,Rejected,2023-06-04,5061.024803179404
APP116565,Female,18.0,Graduate,Married,Self-Employed,49591.0,2633613.0,48.0,305.0,655828.0,Rejected,2019-11-29,66795.22944733505
APP116566,Female,19.0,Not Graduate,Married,Self-Employed,103076.0,496881.0,36.0,508.0,105523.0,Approved,2020-03-01,16032.952240061215
APP116567,Female,83.0,Not Graduate,Married,Self-Employed,131428.0,385778.0,36.0,771.0,287996.0,Approved,2018-08-13,12447.970941264277
APP116568,Male,66.0,Graduate,Married,Self-Employed,151624.0,448268.0,36.0,647.0,522811.0,Approved,2019-09-30,14464.347469007189
APP116569,Male,36.0,Not Graduate,Single,Self-Employed,198228.0,287626.0,48.0,703.0,400999.0,Approved,2019-12-26,7294.938423002615
APP_MISSING_497,Male,45.0,Not Graduate,Married,Salaried,57927.0,2846929.0,24.0,736.0,996485.0,Rejected,2023-07-21,131371.3289931399
APP116571,Female,87.0,Graduate,Single,Salaried,17495.0,2972134.0,48.0,808.0,496944.0,Approved,2021-05-03,75380.99655424911
APP116572,Male,56.0,Not Graduate,Married,Salaried,16271.0,1912804.0,24.0,570.0,532169.0,Approved,2021-02-16,88266.19967810718
APP116573,Male,36.0,Graduate,Married,Salaried,52435.0,627915.0,48.0,452.0,496944.0,Rejected,2024-03-09,15925.546577429326
APP116574,Male,81.0,Graduate,Single,Salaried,81988.0,1951969.0,60.0,358.0,217178.0,Approved,2021-06-26,41473.57261800973
APP116575,Male,75.0,Graduate,Married,Self-Employed,183025.0,1342321.0,48.0,488.0,661428.0,Rejected,2022-11-14,34044.72835871338
APP116576,Male,34.0,Graduate,Single,Salaried,151810.0,2199475.0,72.0,570.0,709270.0,Approved,2020-12-11,40747.117041862875
APP116577,Female,87.0,Graduate,Married,Self-Employed,162169.0,2364861.0,72.0,570.0,938627.0,Approved,2024-08-20,43811.03124824646
APP116578,Male,53.0,Graduate,Single,Self-Employed,99487.0,185653.0,12.0,803.0,635643.0,Rejected,2023-10-09,16321.848211913022
APP116579,Female,22.0,Not Graduate,Married,Self-Employed,38936.0,2895052.0,48.0,459.0,820019.0,Rejected,2024-12-04,73425.99789793193
APP116580,Male,40.0,Not Graduate,Married,Salaried,196258.0,2748034.0,36.0,469.0,406794.0,Approved,2024-06-05,88671.32749303029
APP116581,Male,86.0,Graduate,Married,Self-Employed,147933.0,1350558.0,24.0,372.0,751275.0,Approved,2022-12-12,62321.39942454379
APP116582,Male,27.0,Not Graduate,Married,Self-Employed,11086.0,1592142.0,48.0,570.0,60441.0,Rejected,2021-07-19,40380.834314965374
APP_MISSING_498,Male,85.0,Not Graduate,Married,Self-Employed,67868.0,243106.0,24.0,486.0,637075.0,Approved,2024-09-20,11218.10846220832
APP116584,Female,29.0,Not Graduate,Married,Salaried,129217.0,400864.0,12.0,775.0,430328.0,Approved,2021-01-27,35242.314218570675
APP116585,Female,27.0,Graduate,Married,Self-Employed,196159.0,2731824.0,72.0,760.0,428805.0,Rejected,2019-02-13,50609.32825595654
APP116586,Female,77.0,Not Graduate,Married,Salaried,103076.0,494442.0,12.0,570.0,325349.0,Rejected,2023-04-27,43469.307113780545
APP116587,Female,53.0,Graduate,Married,Self-Employed,89173.0,2755865.0,12.0,570.0,534199.0,Rejected,2022-05-26,242284.31656113116
APP116588,Male,41.0,Not Graduate,Single,Self-Employed,34309.0,411254.0,48.0,722.0,344748.0,Rejected,2022-07-16,10430.463887873551
APP116589,Male,86.0,Graduate,Married,Self-Employed,103076.0,1759877.0,36.0,714.0,685925.0,Rejected,2020-01-23,56786.28059712931
APP116590,Male,30.0,Graduate,Single,Self-Employed,54909.0,1175065.0,12.0,618.0,680178.0,Approved,2024-09-09,103306.88202793156
APP116591,Female,26.0,Not Graduate,Married,Salaried,167824.0,1777327.0,36.0,750.0,280109.0,Approved,2024-04-05,57349.343013661775
APP116592,Male,35.0,Graduate,Married,Self-Employed,191519.0,1838853.0,72.0,757.0,713621.0,Rejected,2018-06-25,34066.292371488955
APP116593,Male,52.0,Graduate,Single,Salaried,133009.0,910116.0,72.0,379.0,235228.0,Rejected,2020-11-06,16860.661373133167
APP116594,Male,21.0,Graduate,Single,Self-Employed,189777.0,1998487.0,36.0,712.0,918617.0,Approved,2022-01-28,64485.5541334509
APP116595,Female,58.0,Graduate,Single,Self-Employed,119337.0,567704.0,48.0,725.0,698000.0,Rejected,2023-10-14,14398.44006623976
APP116596,Male,43.0,Not Graduate,Single,Self-Employed,103076.0,684481.0,12.0,841.0,913498.0,Rejected,2020-08-07,60176.75440708438
APP116597,Female,61.0,Not Graduate,Single,Salaried,70666.0,840033.0,12.0,758.0,582372.0,Rejected,2018-08-26,73852.24649748688
APP116598,Male,59.0,Not Graduate,Single,Self-Employed,43268.0,1303293.0,24.0,573.0,875109.0,Rejected,2024-03-20,60140.35948120107
APP116599,Female,27.0,Not Graduate,Single,Self-Employed,94846.0,426438.0,48.0,420.0,56339.0,Approved,2019-03-26,10815.569354746753
APP116600,Female,53.0,Not Graduate,Married,Self-Employed,92860.0,2196773.0,36.0,570.0,218980.0,Rejected,2023-09-17,70883.68561336817
APP116601,Male,18.0,Not Graduate,Married,Salaried,21850.0,2855837.0,36.0,743.0,536605.0,Approved,2019-02-26,92149.82707408756
APP116602,Male,71.0,Not Graduate,Single,Self-Employed,74859.0,156079.0,72.0,524.0,693713.0,Rejected,2020-12-23,2891.494234204488
APP116603,Male,33.0,Graduate,Married,Self-Employed,119293.0,2843327.0,12.0,312.0,261413.0,Approved,2018-09-21,249973.61589004227
APP116604,Female,53.0,Graduate,Married,Salaried,100613.0,1514735.0,48.0,584.0,221636.0,Rejected,2018-08-02,38417.59281903189
APP116605,Female,30.0,Graduate,Single,Salaried,107559.0,1978267.0,24.0,570.0,253756.0,Rejected,2023-06-15,91286.98499094004
APP116606,Female,81.0,Graduate,Married,Self-Employed,36700.0,2907853.0,24.0,570.0,59790.0,Rejected,2022-01-19,134182.6624853268
APP116607,Male,72.0,Graduate,Married,Self-Employed,99359.0,879636.0,36.0,349.0,684581.0,Approved,2020-08-12,28383.379474438523
APP116608,Male,80.0,Graduate,Married,Self-Employed,40253.0,69827.0,36.0,303.0,929054.0,Approved,2022-02-20,2253.120880184097
APP116609,Male,35.0,Graduate,Married,Salaried,78980.0,160969.0,12.0,520.0,457831.0,Approved,2019-02-15,14151.732451527458
APP116610,Male,78.0,Graduate,Single,Salaried,103035.0,1068097.0,12.0,792.0,512233.0,Rejected,2018-06-21,93902.69540271183
